external_id,sample_date,sample_number,plant_part,business_name,location_name,plot_name,variety_name,crop_name,lab_name,set_id,sugar,ph,ec,potassium,calcium,magnesium,sodium,ammonium,no3_nitrate,nitrogen_in_nitrate,nitrogen,chloride,phosphorous,silica,iron,manganese,zinc,boron,copper,molybdenum,aluminium,cobalt
94a10ca3-72dc-499e-b516-847086c9fcb6,2021-07-19 00:00:00,202107262142,Leaf (young),Zirkle Fruit Rock Island,Rock Island,8V HoneyCrisp,Honeycrisp,Apple,chl,b5d34049-8b8e-4a2c-99d4-8f378387973b,2.2,6.05,10.36,4054.878,2435.957,1613.39,82.233,51.913,0,0,500.6,381.98,292.665,44.149,7.392,29.702,6.766,11.242,3.303,2.484,5.131,1.156
a9aa2660-6400-4463-b15d-0cc31eced068,2021-07-19 00:00:00,202107262125,Leaf (young),Zirkle Fruit Rock Island,Rock Island,5 HoneyCrisp,Honeycrisp,Apple,chl,2eb69190-25c3-4718-865d-2443e129de3a,3.2,5.9,8.86,3690.619,1894.422,938.437,52.623,33.201,0,0,431.93,483.03,337.127,50.34,14.855,27.661,4.893,9.506,7.33,3.076,7.497,1.618
b0d0a59b-c464-46ca-abbe-02252f4a716d,2021-07-19 00:00:00,202107223258,Leaf (young),PEI Dept. Of Agriculture and Land,Arlington Orchards,Palmer Rd 2A Apple HC/B9,Honeycrisp,Apple,chl,26bf8bfb-2ed1-4855-b635-78fe7053e89d,4.4,5.82,13.33,8954.57,889.888,405.019,25.898,49.647,0,0,421.26,330.17,859.515,4.621,0.509,14.704,1.948,3.047,0.793,0.043,0.384,0
152551af-c0e3-4250-bee7-a0e7373834a3,2021-07-15 00:00:00,202107192228,Leaf (old),L & B,L&B,Honeycrisp AEA,Honeycrisp,Apple,chl,7e941101-8232-48f9-bfad-7658595a9693,2,5.66,12.92,7613.075,2408.36,1245.821,15.003,21.404,2.39,1,361.96,900.77,2266.754,23.603,4.074,29.223,4.576,5.949,1.016,0.061,3.527,1.102
37ed73bf-de51-4210-a28e-de3cc47e41d1,2021-07-15 00:00:00,202107192227,Leaf (young),L & B,L&B,Honeycrisp AEA,Honeycrisp,Apple,chl,7e941101-8232-48f9-bfad-7658595a9693,2.5,5.73,12.26,6748.063,2027.781,1382.772,19.716,27.779,9.96,2,398.97,1091.12,1809.02,19.26,2.942,26.398,3.024,7.969,0.845,0.104,2.321,2.123
3f8e75db-868c-4b96-92a0-3a4229bac1b7,2021-07-15 00:00:00,202107192219,Leaf (young),Monument Apples,Block 5,Apple Honeycrisp,Honeycrisp,Apple,chl,90a074d8-861c-42f0-87fb-16dd0d8cc809,3.1,5.55,12.2,7567.075,2379.971,1445.449,17.257,20.515,5.14,1,350.02,519.36,1928.842,18.222,2.557,43.659,5.551,12.901,3.451,2.021,1.842,2.175
4b5295d8-8437-4499-b02c-2ff238583232,2021-07-15 00:00:00,202107192215,Leaf (young),Monument Apples,Block 1,Apples Honeycrips Bl1,Honeycrisp,Apple,chl,d0910cbb-4496-4078-87b5-a9332938d3cc,2.2,5.85,10.99,6304.019,2013.386,1050.53,26.489,25.139,12.62,3,403.9,559.34,1314.274,36.885,6.356,55.417,6.318,8.127,3.789,2.192,5.287,3.016
ba2b7d6f-eff8-4aec-9ccb-db27c66b600a,2021-07-15 00:00:00,202107192243,Leaf (young),Monument Apples,Block 6,Apple Honeycrisp,Honeycrisp,Apple,chl,9195f38b-1216-4d96-b11a-444d8c4634d6,2.9,5.64,11.45,6424.189,1559.339,980.847,10.127,69.763,17.84,4,705.31,200.63,619.722,39.694,8.063,34.735,5.252,9.085,3.094,1.88,6.333,1.852
bc6c98e7-5955-475f-b036-36d92d12e821,2021-07-15 00:00:00,202107192216,Leaf (old),Monument Apples,Block 1,Apples Honeycrips Bl1,Honeycrisp,Apple,chl,d0910cbb-4496-4078-87b5-a9332938d3cc,3.1,5.7,10.7,6423.274,1787.401,1006.428,16.209,34.308,15.1,3,436.9,471.69,1356.756,31.399,4.365,44.091,4.902,4.602,2.448,1.451,3.508,1.947
c2a8c866-7ad1-4a02-b150-be6fa7bae930,2021-07-15 00:00:00,202107192220,Leaf (old),Monument Apples,Block 5,Apple Honeycrisp,Honeycrisp,Apple,chl,90a074d8-861c-42f0-87fb-16dd0d8cc809,2.5,5.55,14.47,10054.168,2925.736,1381.388,23.911,19.833,7.88,2,353.39,484.89,2184.88,18.532,2.792,44.866,5.721,14.014,3.722,1.864,1.75,1.943
ee35d6f7-fbd4-4cf8-abef-d50dd02bd6db,2021-07-15 00:00:00,202107192244,Leaf (old),Monument Apples,Block 6,Apple Honeycrisp,Honeycrisp,Apple,chl,9195f38b-1216-4d96-b11a-444d8c4634d6,3.5,5.63,10.45,5351.988,2509.02,1059.384,14.522,41.147,13.77,3,780.9,359.85,687.675,32.778,7.352,47.645,8.084,13.792,5.809,2.505,5.666,3.347
18ba3a89-cbeb-4ab2-97de-bd7c4f44697f,2021-07-07 00:00:00,202107132207,Leaf (young),Zirkle Fruit - Pasco,Zirkle Pasco,500 HoneyCrisp (20.6),Honeycrisp,Apple,chl,a906fe05-3dc3-4fc1-82f4-8ff52b1a2058,1.8,5.89,9.3,3653.797,2141.071,896.664,72.798,37.76,7.57,2,554.5,384.3,323.859,61.619,12.918,60.741,21.477,6.991,31.661,2.33,7.931,1.896
22f9b39d-a75b-4d27-b344-ff7fc6265a94,2021-07-07 00:00:00,202107123028,Leaf (young),Zirkle Fruit - Finley,Zirkle Finley,"6A, 6B Apple Premier Honeycrisp",Honeycrisp,Apple,chl,e925e4ca-01cc-425b-bea2-40d3085b61bc,3.6,6.15,11.14,5505.281,2110.333,1672.51,470.839,23.168,10.4,2,429.17,559.98,375.306,95.416,30.515,21.868,4.64,17.887,5.045,1.138,18.992,0.461
31db7100-23b3-460e-9536-37103c25456b,2021-07-07 00:00:00,202107132175,Leaf (young),Zirkle Fruit - Pasco,Zirkle Pasco,300 HoneyCrisp (66.7),Honeycrisp,Apple,chl,67d28323-38d0-4ca9-bd4a-1b9b31989c6c,2.9,5.69,10.13,4763.293,1674.917,761.845,72.398,50.767,21.91,5,599.53,430.38,977.12,20.083,4.406,43.911,10.706,7.647,20.826,1.774,1.477,1.588
3e408621-debe-4412-91aa-739d6852047a,2021-07-07 00:00:00,202107123019,Leaf (old),Zirkle Fruit - Finley,Zirkle Finley,"20A, 20B Apple Firestorm Honeycrisp",Honeycrisp,Apple,chl,02975e51-5264-4f41-bf3a-45475923cd1e,4.4,5.82,9.08,4298.346,2038.381,1064.478,141.964,22.112,17.4,4,482.38,616.85,609.354,39.65,6.492,21.973,5.153,10.151,10.935,1.858,4.211,0.811
65eaa456-a4fd-47fb-9a11-d00f08f43b6d,2021-07-07 00:00:00,202107123030,Leaf (young),Zirkle Fruit - Finley,Zirkle Finley,"19A, 19B Apple Premier Honeycrisp",Honeycrisp,Apple,chl,05662c22-2ee9-4f02-87b9-ef922a0fb632,3.8,5.99,8.91,4613.623,1771.809,1263.271,237.816,26.736,10.67,2,446.44,394.56,341.754,53.808,9.539,21.91,4.65,10.933,7.043,1.252,6.476,0.434
75fcfce3-eb32-4c39-8973-5059186f76a5,2021-07-07 00:00:00,202107123029,Leaf (old),Zirkle Fruit - Finley,Zirkle Finley,"6A, 6B Apple Premier Honeycrisp",Honeycrisp,Apple,chl,e925e4ca-01cc-425b-bea2-40d3085b61bc,4.1,5.88,9.68,4605.076,2357.882,1540.026,304.485,31.733,8.81,2,535.3,424.06,457.951,99.947,36.817,30.072,5.462,15.087,6.934,2.054,23.307,0.705
778d5fd7-22b4-4707-a475-7e8089e261f5,2021-07-07 00:00:00,202107123031,Leaf (old),Zirkle Fruit - Finley,Zirkle Finley,"19A, 19B Apple Premier Honeycrisp",Honeycrisp,Apple,chl,05662c22-2ee9-4f02-87b9-ef922a0fb632,4,5.89,8.55,3653.58,2282.212,962.726,173.07,20,3.32,1,425.88,386.38,379.046,49.086,9.812,31.037,7.012,9.256,14.997,3.735,6.548,1.256
92491a6f-bae1-42e2-8400-b20a65e69cb8,2021-07-07 00:00:00,202107132208,Leaf (old),Zirkle Fruit - Pasco,Zirkle Pasco,500 HoneyCrisp (20.6),Honeycrisp,Apple,chl,a906fe05-3dc3-4fc1-82f4-8ff52b1a2058,1.9,5.66,8.79,2984.632,2022.603,926.707,31.532,35.236,14.12,3,520.23,327.58,296.588,26.849,5.885,64.217,21.286,4.554,23.653,2.637,2.166,2.182
a6df176b-9557-49fe-8f6b-5f446aa2dca7,2021-07-07 00:00:00,202107141240,Leaf (old),White Stone Mountain Org,White Stone Mountain,Apple Honeycrisp B3,Honeycrisp,Apple,chl,9a4597ce-e679-4e1b-8f04-0772aec009d7,3.8,5.73,10.52,5714.6,2345.674,1595.79,48.903,41.069,0,0,697.16,218.99,592.174,18.999,6.664,33.442,8.256,10.069,11.751,3.741,2.118,2.347
ab9d6347-5338-4073-9717-1a585127e440,2021-07-07 00:00:00,202107123034,Leaf (young),Zirkle Fruit - Finley,Zirkle Finley,"1A, 1B, 5, 7A, 7B Apple Honeycrisp",Honeycrisp,Apple,chl,973035e7-ee38-4cb7-b7fc-03158c972443,2.8,6.12,9.49,3909.293,1693.888,1245.055,126.574,19.82,3.36,1,369.74,410.09,231.765,52.455,10.72,23.664,4.887,10.817,4.907,1.67,5.82,0.545
af91add2-c8a7-4a44-9103-9e278abcbf41,2021-07-07 00:00:00,202107132206,Leaf (old),Zirkle Fruit - Pasco,Zirkle Pasco,507 HoneyCrisp (12.8),Honeycrisp,Apple,chl,3500ba41-b833-4f1e-aab6-adac0bb779eb,2.3,5.52,10.02,4745.808,1230.108,454.164,32.553,35.042,10.27,2,445.91,378.55,834.999,34.243,6.004,35.245,11.352,7.367,21.892,1.399,4.624,1.403
be2dcacd-1dce-4b12-baf8-f960ef847415,2021-07-07 00:00:00,202107132176,Leaf (old),Zirkle Fruit - Pasco,Zirkle Pasco,300 HoneyCrisp (66.7),Honeycrisp,Apple,chl,67d28323-38d0-4ca9-bd4a-1b9b31989c6c,2,5.45,9.64,3828.336,1646.989,552.717,29.701,46.414,18.02,4,576.59,345.83,958.772,29.986,5.611,37.264,10.163,5.376,25.727,1.598,3.366,1.482
c828beb1-cb12-4abb-8228-08c553abdc90,2021-07-07 00:00:00,202107123037,Leaf (old),Zirkle Fruit - Finley,Zirkle Finley,5 Apple Honeycrisp,Honeycrisp,Apple,chl,da7d9b91-2894-4084-aeea-57c88dd4776e,3.1,5.91,9.85,4079.819,2338.371,1319.887,229.204,22.834,17.49,4,423.62,451.81,327.736,47.385,12.048,25.305,5.176,10.341,12.126,2.75,6.182,0.816
d06f1987-b2e5-4bc6-b356-5da03d4a2152,2021-07-07 00:00:00,202107132205,Leaf (young),Zirkle Fruit - Pasco,Zirkle Pasco,507 HoneyCrisp (12.8),Honeycrisp,Apple,chl,3500ba41-b833-4f1e-aab6-adac0bb779eb,2.1,5.45,9.8,4585.909,1259.859,423.013,34.513,25.95,5.49,1,392.24,434.97,943.097,36.94,6.279,35.228,9.883,6.596,22.044,0.897,3.814,1.342
e6a3b679-770a-44fa-a651-2dac1683636a,2021-07-07 00:00:00,202107123036,Leaf (young),Zirkle Fruit - Finley,Zirkle Finley,5 Apple Honeycrisp,Honeycrisp,Apple,chl,da7d9b91-2894-4084-aeea-57c88dd4776e,3.1,6.07,9.89,4077.273,2180.209,1196.446,189.614,36.266,7.17,2,414.02,435.93,299.762,49.084,13.152,21.744,4.346,9.239,8.71,2.15,6.355,0.68
e98613a8-ff57-4f28-a172-79fe8a53c032,2021-07-07 00:00:00,202107141239,Leaf (young),White Stone Mountain Org,White Stone Mountain,Apple Honeycrisp B3,Honeycrisp,Apple,chl,9a4597ce-e679-4e1b-8f04-0772aec009d7,1.4,5.77,9.87,6033.193,985.164,1093.022,15.837,17.322,0,0,380.1,79.72,390.392,20.508,1.417,10.564,3.289,4.133,1.023,0.573,1.355,0.163
f666717f-4f0f-45ba-b522-9f92213e3322,2021-07-07 00:00:00,202107123018,Leaf (young),Zirkle Fruit - Finley,Zirkle Finley,"20A, 20B Apple Firestorm Honeycrisp",Honeycrisp,Apple,chl,02975e51-5264-4f41-bf3a-45475923cd1e,4,6.01,9.38,4007.489,2234.977,1014.752,168.052,15.982,0,0,452.25,600.72,597.413,69.365,9.85,20.025,5.211,9.755,8.74,1.578,7.716,0.778
f829af2c-4763-4811-8f1b-d36fe112dbc6,2021-07-07 00:00:00,202107123035,Leaf (old),Zirkle Fruit - Finley,Zirkle Finley,"1A, 1B, 5, 7A, 7B Apple Honeycrisp",Honeycrisp,Apple,chl,973035e7-ee38-4cb7-b7fc-03158c972443,2.9,6.07,9.73,4029.781,2215.818,1155.251,150.535,20.541,2.17,0,376.22,449.79,304.431,59.496,14.537,28.609,5.994,10.23,12.533,3.532,6.304,1.16
124a3aba-ff52-4c5e-90d1-6c3cd4a3856c,2021-07-06 00:00:00,202107121104,Leaf (old),Zirkle Fruit Rock Island,Rock Island,25 Firestorm,Honeycrisp,Apple,chl,3f34e20a-245c-4c02-9cc2-3fb4f9e68803,3.1,5.83,10.44,4891.162,1751.452,1337.849,75.78,44.032,0,0,572.58,431.24,447.908,37.566,39.573,53.192,17.805,32.595,6.488,13.05,6.056,4.139
2a6c737e-6b05-448f-a2e7-8927e9e22cfc,2021-07-06 00:00:00,202107121140,Leaf (old),Zirkle Fruit Rock Island,Rock Island,25V Honey,Honeycrisp,Apple,chl,20d7495f-3266-44fd-9b84-7ef5258e8609,3,5.54,10.1,4623.871,2659.265,1278.237,61.527,50.123,0,0,508.45,330.82,637.542,30.159,16.043,29.743,10.56,16.807,4.064,5.625,3.6,1.982
4798da28-97dc-44ee-bd0d-b136ae3e7696,2021-07-06 00:00:00,202107121099,Leaf (young),Zirkle Fruit Rock Island,Rock Island,15 Honeycrisp,Honeycrisp,Apple,chl,4b6fac72-0e9e-41ea-92cf-1fbaa6ae734d,2.9,5.77,10.53,4501.205,2102.637,1611.152,89.513,52.66,0,0,573.82,294.67,355.761,26.18,15.806,35.035,10.642,11.666,3.376,2.017,2.392,1.487
510fdac6-3e51-4f60-aa1d-ed794682c546,2021-07-06 00:00:00,202107121115,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,12C Apple,Honeycrisp,Apple,chl,51b4f861-a9a5-4186-9ee5-1af7dc221eaa,3.3,5.73,10.89,5613.871,1712.169,999.802,19.871,47.006,2.21,0,585.7,394.79,656.177,16.018,2.712,29.668,5.27,8.109,3.016,1.698,1.45,1.336
59fc098b-832c-4586-9611-93c351912003,2021-07-06 00:00:00,202107121130,Leaf (old),Zirkle Fruit Rock Island,Rock Island,30 Honey,Honeycrisp,Apple,chl,7342d492-2873-432c-b716-02eb44cd2f1d,1.9,5.69,12.79,6640.173,2977.829,1547.967,52.144,36.807,3.32,1,498.82,322.28,900.185,42.376,14.555,45.075,9.172,16.825,6.922,5.264,4.681,3.883
689d42d6-f2e2-4ba0-ab36-b8908da26799,2021-07-06 00:00:00,202107121171,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,00D Honeycrisp,Honeycrisp,Apple,chl,4fa4462f-830e-44b5-9acb-c1937cbd2eda,3.4,5.69,11.59,7016.725,1620.407,1103.923,72.232,38.623,214.92,49,524.12,551.26,1376.687,23.839,3.61,17.622,3.265,8.337,2.288,1.139,3.33,0.523
6bc498ad-4827-4b60-aa0c-ecbe13f255e2,2021-07-06 00:00:00,202107121116,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,12C Apple,Honeycrisp,Apple,chl,51b4f861-a9a5-4186-9ee5-1af7dc221eaa,2.7,5.71,12,6459.087,1889.221,813.336,22.831,49.582,0,0,581.47,449.84,920.612,22.3,3.635,27.796,5.844,7.466,3.507,2.36,2.523,1.672
6cee753b-57bf-475e-be2e-e209dc23370c,2021-07-06 00:00:00,202107121122,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,5E Honeycrisp,Honeycrisp,Apple,chl,a3988d80-bfc0-45d1-87df-b16117798541,3.1,5.39,11.03,5199.621,2221.226,1597.979,42.427,54.862,0,0,541.44,497.83,815.25,36.941,7.635,38.79,8.854,4.812,4.842,4.266,3.909,2.604
731407e3-f713-468d-a80f-a1efb9f34b9c,2021-07-06 00:00:00,202107121119,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,2D Honeycrisp,Honeycrisp,Apple,chl,21ca946f-e7cc-4b96-aa9d-6ddc54927013,3.5,5.65,11.9,6595.296,2201.152,911.024,37.73,30.741,0,0,502.84,663.08,2112.352,20.236,3.46,32.061,5.946,10.059,4.562,3.293,2.517,1.86
89961e51-d267-48d1-ab08-48b03a196273,2021-07-06 00:00:00,202107121121,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,5E Honeycrisp,Honeycrisp,Apple,chl,a3988d80-bfc0-45d1-87df-b16117798541,3.2,5.54,10.58,4878.521,1786.732,1628.257,40.065,52.441,1.51,0,540.41,481.35,850.786,29.586,7.051,34.863,7.625,6.229,4.3,2.932,3.539,2.313
95af3375-5e26-4045-89c5-fd3cc381dbd4,2021-07-06 00:00:00,202107121139,Leaf (young),Zirkle Fruit Rock Island,Rock Island,25V Honey,Honeycrisp,Apple,chl,20d7495f-3266-44fd-9b84-7ef5258e8609,3.2,5.49,10.93,5500.597,2059.514,1445.336,64.406,52.879,0,0,473.51,364.1,712.705,28.661,16.345,30.417,9.461,14.984,3.163,6.366,3.21,1.831
971a9d48-aaee-44dc-9d09-e5680affdcf2,2021-07-06 00:00:00,202107121103,Leaf (young),Zirkle Fruit Rock Island,Rock Island,25 Firestorm,Honeycrisp,Apple,chl,3f34e20a-245c-4c02-9cc2-3fb4f9e68803,2.9,5.8,10.55,4505.239,1779.508,1704.175,75.173,46.891,0,0,509.1,416.08,296.473,30.164,28.254,54.043,10.01,23.552,5.101,10.764,4.11,2.834
c49f8e85-92bb-4eac-8115-9bc66bc23f58,2021-07-06 00:00:00,202107121129,Leaf (young),Zirkle Fruit Rock Island,Rock Island,30 Honey,Honeycrisp,Apple,chl,7342d492-2873-432c-b716-02eb44cd2f1d,2.4,5.71,11.94,6167.291,2317.369,1609.313,41.388,40.129,0,0,489.88,253.97,423.134,26.285,11.211,40.324,7.349,11.826,4.096,4.102,2.337,2.487
d2a83b75-6d23-4711-b967-f86ee57a5cf2,2021-07-06 00:00:00,202107121100,Leaf (old),Zirkle Fruit Rock Island,Rock Island,15 Honeycrisp,Honeycrisp,Apple,chl,4b6fac72-0e9e-41ea-92cf-1fbaa6ae734d,2.9,5.6,11.24,5189.294,2890.645,1778.136,81.214,72.995,0,0,607.64,244.84,490.966,38.884,20.63,46.04,14.48,7.488,4.215,2.863,3.159,2.354
e76012b4-b3cc-4710-9f1e-08ab8173767a,2021-07-06 00:00:00,202107121120,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,2D Honeycrisp,Honeycrisp,Apple,chl,21ca946f-e7cc-4b96-aa9d-6ddc54927013,3.8,5.77,12.13,6908.377,2637.511,884.226,32.109,35.145,6.42,1,568.52,659.14,1691.11,18.358,3.469,35.902,7.59,9.856,4.134,3.54,2.558,1.958
f8eeb46a-0080-46f3-b716-9dab4d4e659b,2021-07-06 00:00:00,202107121172,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,00D Honeycrisp,Honeycrisp,Apple,chl,4fa4462f-830e-44b5-9acb-c1937cbd2eda,3.1,5.58,12.55,7599.581,1818.121,1183.642,52.555,47.097,157.68,36,533.62,601.94,2167.83,25.318,3.597,22.833,4.125,8.972,2.531,2.069,2.581,0.89
22c6d170-5655-4a8c-a39c-ef247fc78acc,2021-07-05 00:00:00,202107082123,Leaf (old),PEI Dept. Of Agriculture and Land,Arlington Orchards,Palmer Rd 2C Apple HC/B118,Honeycrisp,Apple,chl,d3f1ec8d-0b5c-484d-8823-517ae8ecef36,3.7,5.74,10.75,6743.051,1053.527,548.591,48.975,37.142,0,0,344.5,461.34,658.286,4.12,0.318,22.684,1.758,1.21,1.653,0.076,0.455,0
23371ac3-db1c-4b31-83d1-6eba9918a427,2021-07-05 00:00:00,202107082128,Leaf (young),PEI Dept. Of Agriculture and Land,Arlington Orchards,Palmer Rd 2A Apple HC/B9,Honeycrisp,Apple,chl,53f540af-bbac-441a-9adc-a80d6fe71bb2,4.3,6.15,11.55,8276.641,949.623,405.315,35.717,60.117,621.52,140,497.2,307.53,752.253,3.986,0.425,13.103,2.347,1.521,0.663,0.059,0.347,0
2b6dac21-f97f-48ce-8174-24824c6ea15c,2021-07-05 00:00:00,202107082134,Leaf (young),PEI Dept. Of Agriculture and Land,Island O&M,Field 3 Apple HC,Honeycrisp,Apple,chl,cc607f59-7a63-49c5-bc97-52f9e5c33b1c,3.1,6.15,10.09,6113.612,636.071,391.55,13.696,57.657,646.62,146,443.82,87.02,343.958,2.873,0.31,18.694,3.402,0.688,0.483,0.088,0.37,0
70ac8ce3-7f65-49cb-8507-8311253db436,2021-07-05 00:00:00,202107121109,Leaf (young),Zirkle Fruit Rock Island,Rock Island,8V HoneyCrisp,Honeycrisp,Apple,chl,baa9dca2-8c0a-489a-a688-984a72aae70c,2.7,5.84,11.77,5699.851,1794.385,1824.176,97.553,36.42,0,0,560.8,352.83,315.868,21.719,4.92,26.651,4.792,15.898,2.936,2.472,2.839,0.915
818fd0c8-8c78-465d-a469-894129b0ec93,2021-07-05 00:00:00,202107121148,Leaf (old),Zirkle Fruit Rock Island,Rock Island,5 HoneyCrisp,Honeycrisp,Apple,chl,f03d7029-8b43-4662-9451-1ff5d0cae8d5,3.1,5.96,9.34,4426.353,1704.514,1034.814,93.363,30.174,0,0,548.54,351.67,426.604,35.964,14.727,40.45,9.427,26.805,10.513,6.999,6.402,2.578
832eac93-8f3f-475c-9c90-33921e445e50,2021-07-05 00:00:00,202107121147,Leaf (young),Zirkle Fruit Rock Island,Rock Island,5 HoneyCrisp,Honeycrisp,Apple,chl,f03d7029-8b43-4662-9451-1ff5d0cae8d5,3.1,5.88,9.79,4693.851,1443.14,1135.827,68.198,33.922,0,0,519.98,353.77,310.316,29.956,11.562,33.351,7.922,20.416,7.062,5.613,5.293,1.853
a3d7cf56-591e-4d9b-8f92-9de47915207a,2021-07-05 00:00:00,202107121157,Leaf (young),Zirkle Fruit Rock Island,Rock Island,22 Honeycrisp,Honeycrisp,Apple,chl,3465303e-08ac-473a-a7b1-56e39580858c,2.2,5.87,8.63,3107.95,1874.254,1485.758,24.356,37.193,176.98,40,466.92,185.45,447.354,22.925,6.354,39.518,12.48,12.018,6.392,0.929,5.029,1.386
b1346f29-a674-4555-9752-5eb206fea127,2021-07-05 00:00:00,202107082135,Leaf (old),PEI Dept. Of Agriculture and Land,Island O&M,Field 3 Apple HC,Honeycrisp,Apple,chl,cc607f59-7a63-49c5-bc97-52f9e5c33b1c,2.9,5.78,9.96,5818.721,1069.869,501.57,10.591,63.156,649.06,147,602.74,176.15,512.941,2.295,0.569,48.567,3.983,0.648,0.642,0.073,0.644,0
bb2d22b6-2307-4639-8d22-202a5de9d490,2021-07-05 00:00:00,202107121110,Leaf (old),Zirkle Fruit Rock Island,Rock Island,8V HoneyCrisp,Honeycrisp,Apple,chl,baa9dca2-8c0a-489a-a688-984a72aae70c,2.7,5.88,11.74,5718.036,2435.85,1767.675,130.956,48.668,0,0,589.55,299.97,292.547,32.035,10.085,39.646,9.464,20.797,4.857,5.053,4.049,2.16
bfccbda3-5372-4a2d-b708-b00fd93c26bb,2021-07-05 00:00:00,202107121158,Leaf (old),Zirkle Fruit Rock Island,Rock Island,22 Honeycrisp,Honeycrisp,Apple,chl,3465303e-08ac-473a-a7b1-56e39580858c,2.6,5.48,10.26,4268.24,2270.857,1913.908,22.169,55.442,149.09,34,503.52,236.95,1076.475,22.317,5.41,35.545,10.571,6.536,3.475,0.734,2.458,1.277
e226cbfc-53d8-43b7-872b-4375e8f84a04,2021-07-05 00:00:00,202107082129,Leaf (old),PEI Dept. Of Agriculture and Land,Arlington Orchards,Palmer Rd 2A Apple HC/B9,Honeycrisp,Apple,chl,53f540af-bbac-441a-9adc-a80d6fe71bb2,4.4,5.64,11.2,7346.981,1491.846,439.392,17.451,35.648,624.13,141,399.35,342.62,842.107,3.878,0.39,25.581,2.306,0.838,0.718,0.122,0.497,0
f3ac0933-aa04-4887-b9fe-11b048482794,2021-07-05 00:00:00,202107082122,Leaf (young),PEI Dept. Of Agriculture and Land,Arlington Orchards,Palmer Rd 2C Apple HC/B118,Honeycrisp,Apple,chl,d3f1ec8d-0b5c-484d-8823-517ae8ecef36,4.8,5.74,11.7,8546.139,661.503,498.054,83.569,35.879,5.09,1,291.73,371.8,743.363,4.699,0.401,14.716,2.058,3.153,1.361,0.069,0.374,0
03b0c336-e036-43b4-a9f5-0497825762d9,2021-07-01 00:00:00,202107071138,Leaf (old),S&C,S&C,M10H Apple HC,Honeycrisp,Apple,chl,c432b6aa-f19b-41bf-b68e-4a6efff9bf3a,2.1,5.37,12.07,5008.137,2946.892,1586.726,129.623,36.871,34.26,8,519.15,442.68,397.228,26.952,17.988,62.31,12.28,13.769,8.255,2.989,2.656,3.672
0afa4f0c-dee2-4cc1-b480-a8a61ee287e7,2021-07-01 00:00:00,202107071137,Leaf (young),S&C,S&C,M10H Apple HC,Honeycrisp,Apple,chl,c432b6aa-f19b-41bf-b68e-4a6efff9bf3a,2.4,5.59,11.59,4654.772,2146.348,1705.995,276.007,41.288,26.96,6,599.72,443.64,304.549,31.279,8.632,41.249,5.962,11.162,3.554,1.297,2.022,1.466
2221ed8a-8ee0-4ba5-9cb5-33f8f6712750,2021-07-01 00:00:00,202107061204,Leaf (old),Monument Apples,Block 6,Apple Honeycrisp,Honeycrisp,Apple,chl,a0792588-c08c-4e76-a200-44af096fe497,2.8,5.61,9.49,5158.381,2001.952,776.747,26.614,38.004,11.51,3,591.64,302.63,467.161,32.947,10.592,52.327,9.616,10.32,4.801,3.266,7.548,2.906
239207c5-bc41-4108-b656-c13118196fd8,2021-07-01 00:00:00,202107071120,Leaf (old),S&C,S&C,M60 Apple HC,Honeycrisp,Apple,chl,a3425ccd-e105-4b1d-bec3-507d6c04dba3,2.3,5.82,13.31,5688.83,2725.179,1007.503,172.798,25.435,9.56,2,436.31,665.93,965.284,82.395,26.766,45.294,10.416,13.125,4.422,2.161,9.948,3.206
3f6994d6-51e7-43d8-aa8c-7995bf19b80f,2021-07-01 00:00:00,202107071117,Leaf (young),S&C,S&C,M80 Apple HC,Honeycrisp,Apple,chl,a8cefdf8-0eb8-4689-81b2-e475f428d3cb,2.5,6.16,10.46,4731.745,1831.452,1001.926,89.589,42.679,6.06,1,541.58,407.74,414.899,35.787,7.857,23.682,5.144,21.631,2.129,0.564,5.128,0.896
4b1693bc-ec58-46a1-b75c-bc28c48faa13,2021-07-01 00:00:00,202107061203,Leaf (young),Monument Apples,Block 6,Apple Honeycrisp,Honeycrisp,Apple,chl,a0792588-c08c-4e76-a200-44af096fe497,2.6,6.1,12.1,7502.958,1056.402,1027.359,18.224,49.247,26.16,6,678.52,147.93,565.613,18.835,4.085,19.846,4.899,6.482,1.307,0.706,3.21,0.509
6ef87642-be90-40ef-8803-835d78814f8a,2021-07-01 00:00:00,202107061216,Leaf (old),Monument Apples,Block 5,Apple Honeycrisp,Honeycrisp,Apple,chl,122057fa-0b8f-4d47-8fb2-60fc8dc0ddce,2.2,5.66,10.85,4955.796,2363.685,967.855,21.458,22.937,5.09,1,360.11,423.53,1231.011,18.954,2.836,42.233,6.71,8.408,6.076,2.86,1.661,2.464
